PID,USER,PR,NI,VIRT,RES,SHR,S,%CPU,%MEM,TIME+,COMMAND
8209,aleja,20,0,871268,42520,16760,S,"10,0","0,6",2:42.47,nodo_pid.py
7963,aleja,20,0,369172,24976,14984,S,"7,0","0,3",1:44.98,robot_state_pub
5766,aleja,20,0,1280912,44432,16516,S,"6,0","0,6",2:02.96,rosmaster
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:05.12,rostopic
5757,aleja,20,0,357720,44900,16824,S,"1,0","0,6",0:03.71,roscore
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.44,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.62,roslaunch
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.34,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.95,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"10,0","0,6",2:42.57,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"8,0","0,3",2:10.09,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"7,0","0,6",2:03.03,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"6,0","0,3",1:45.04,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"4,0","0,3",1:23.34,twist_mux
5777,aleja,20,0,348884,19324,10216,S,"1,0","0,3",0:02.45,rosout
8182,aleja,20,0,357588,44880,16692,S,"1,0","0,6",0:02.63,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:05.12,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.71,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.34,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.95,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"8,9","0,6",2:42.66,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"7,9","0,3",2:10.17,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"6,9","0,6",2:03.10,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"6,9","0,3",1:45.11,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"6,9","0,3",1:23.41,twist_mux
5757,aleja,20,0,357720,44900,16824,S,"1,0","0,6",0:03.72,roscore
5777,aleja,20,0,348884,19324,10216,R,"0,0","0,3",0:02.45,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.63,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:05.12,rostopic
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.34,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.95,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"12,0","0,6",2:42.78,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"9,0","0,3",2:10.26,ekf_localizatio
7963,aleja,20,0,369172,24976,14984,S,"7,0","0,3",1:45.18,robot_state_pub
5766,aleja,20,0,1280912,44432,16516,S,"5,0","0,6",2:03.15,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"5,0","0,3",1:23.46,twist_mux
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:05.13,rostopic
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.45,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.63,roslaunch
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.72,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.34,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.95,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"10,0","0,6",2:42.88,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"9,0","0,3",2:10.35,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"8,0","0,6",2:03.23,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"8,0","0,3",1:45.26,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"5,0","0,3",1:23.51,twist_mux
8182,aleja,20,0,357588,44880,16692,S,"1,0","0,6",0:02.64,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:05.14,rostopic
7927,aleja,20,0,357992,45016,16424,S,"1,0","0,6",0:02.96,roslaunch
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.45,rosout
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.72,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.34,acpid
8209,aleja,20,0,871268,42520,16760,S,"9,0","0,6",2:42.97,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"8,0","0,3",2:10.43,ekf_localizatio
7963,aleja,20,0,369172,24976,14984,S,"7,0","0,3",1:45.33,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"6,0","0,3",1:23.57,twist_mux
5766,aleja,20,0,1280912,44432,16516,S,"5,0","0,6",2:03.28,rosmaster
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.45,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.64,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:05.14,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.72,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.34,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.96,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"9,0","0,6",2:43.06,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"9,0","0,3",2:10.52,ekf_localizatio
7963,aleja,20,0,369172,24976,14984,S,"8,0","0,3",1:45.41,robot_state_pub
5766,aleja,20,0,1280912,44432,16516,S,"7,0","0,6",2:03.35,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"4,0","0,3",1:23.61,twist_mux
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:05.15,rostopic
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.45,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.64,roslaunch
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.72,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.34,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.96,roslaunch
5766,aleja,20,0,1280912,44432,16516,S,"8,0","0,6",2:03.43,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"7,0","0,3",1:45.48,robot_state_pub
8209,aleja,20,0,871268,42520,16760,S,"7,0","0,6",2:43.13,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"7,0","0,3",2:10.59,ekf_localizatio
7967,aleja,20,0,422780,19248,10136,S,"5,0","0,3",1:23.66,twist_mux
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.45,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.64,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:05.15,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.72,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.34,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.96,roslaunch
7956,aleja,20,0,498908,22148,12672,S,"13,0","0,3",2:10.72,ekf_localizatio
8209,aleja,20,0,871268,42520,16760,S,"9,0","0,6",2:43.22,nodo_pid.py
5766,aleja,20,0,1280912,44432,16516,S,"8,0","0,6",2:03.51,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"8,0","0,3",1:45.56,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"4,0","0,3",1:23.70,twist_mux
8182,aleja,20,0,357588,44880,16692,S,"1,0","0,6",0:02.65,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:05.16,rostopic
5757,aleja,20,0,357720,44900,16824,S,"1,0","0,6",0:03.73,roscore
7927,aleja,20,0,357992,45016,16424,S,"1,0","0,6",0:02.97,roslaunch
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.45,rosout
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.34,acpid
8209,aleja,20,0,871268,42520,16760,S,"9,9","0,6",2:43.32,nodo_pid.py
5766,aleja,20,0,1280912,44432,16516,S,"7,9","0,6",2:03.59,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"7,9","0,3",1:45.64,robot_state_pub
7956,aleja,20,0,498908,22148,12672,S,"7,9","0,3",2:10.80,ekf_localizatio
7967,aleja,20,0,422780,19248,10136,S,"5,0","0,3",1:23.75,twist_mux
5777,aleja,20,0,348884,19324,10216,S,"1,0","0,3",0:02.46,rosout
8182,aleja,20,0,357588,44880,16692,R,"0,0","0,6",0:02.65,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:05.16,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.73,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.34,acpid
7927,aleja,20,0,357992,45016,16424,R,"0,0","0,6",0:02.97,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"12,0","0,6",2:43.44,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"10,0","0,3",2:10.90,ekf_localizatio
7963,aleja,20,0,369172,24976,14984,S,"9,0","0,3",1:45.73,robot_state_pub
5766,aleja,20,0,1280912,44432,16516,S,"7,0","0,6",2:03.66,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"7,0","0,3",1:23.82,twist_mux
7927,aleja,20,0,357992,45016,16424,S,"1,0","0,6",0:02.98,roslaunch
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.46,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.65,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:05.16,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.73,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.34,acpid
7963,aleja,20,0,369172,24976,14984,S,"12,9","0,3",1:45.86,robot_state_pub
8209,aleja,20,0,871268,42520,16760,S,"9,9","0,6",2:43.54,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"8,9","0,3",2:10.99,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"6,9","0,6",2:03.73,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"4,0","0,3",1:23.86,twist_mux
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:05.17,rostopic
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.46,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.65,roslaunch
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.73,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.34,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.98,roslaunch
7956,aleja,20,0,498908,22148,12672,S,"11,0","0,3",2:11.10,ekf_localizatio
8209,aleja,20,0,871268,42520,16760,S,"10,0","0,6",2:43.64,nodo_pid.py
5766,aleja,20,0,1280912,44432,16516,S,"6,0","0,6",2:03.79,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"6,0","0,3",1:23.92,twist_mux
7963,aleja,20,0,369172,24976,14984,S,"5,0","0,3",1:45.91,robot_state_pub
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.46,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.65,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:05.17,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.73,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.34,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.98,roslaunch
8209,aleja,20,0,871268,42520,16760,R,"11,0","0,6",2:43.75,nodo_pid.py
7963,aleja,20,0,369172,24976,14984,S,"10,0","0,3",1:46.01,robot_state_pub
7956,aleja,20,0,498908,22148,12672,S,"8,0","0,3",2:11.18,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"6,0","0,6",2:03.85,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"5,0","0,3",1:23.97,twist_mux
5757,aleja,20,0,357720,44900,16824,S,"1,0","0,6",0:03.74,roscore
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.46,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.65,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:05.17,rostopic
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.34,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.98,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"14,0","0,6",2:43.89,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"10,0","0,3",2:11.28,ekf_localizatio
7963,aleja,20,0,369172,24976,14984,R,"7,0","0,3",1:46.08,robot_state_pub
5766,aleja,20,0,1280912,44432,16516,S,"6,0","0,6",2:03.91,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"5,0","0,3",1:24.02,twist_mux
8182,aleja,20,0,357588,44880,16692,S,"1,0","0,6",0:02.66,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:05.18,rostopic
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.46,rosout
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.74,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.34,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.98,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"12,0","0,6",2:44.01,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"8,0","0,3",2:11.36,ekf_localizatio
7967,aleja,20,0,422780,19248,10136,S,"6,0","0,3",1:24.08,twist_mux
5766,aleja,20,0,1280912,44432,16516,S,"5,0","0,6",2:03.96,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"5,0","0,3",1:46.13,robot_state_pub
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:05.19,rostopic
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.46,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.66,roslaunch
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.74,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.34,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.98,roslaunch
8209,aleja,20,0,871268,42520,16760,R,"11,0","0,6",2:44.12,nodo_pid.py
7963,aleja,20,0,369172,24976,14984,S,"9,0","0,3",1:46.22,robot_state_pub
7956,aleja,20,0,498908,22148,12672,S,"8,0","0,3",2:11.44,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"7,0","0,6",2:04.03,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"7,0","0,3",1:24.15,twist_mux
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.46,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.66,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:05.19,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.74,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.34,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.98,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"16,8","0,6",2:44.29,nodo_pid.py
7967,aleja,20,0,422780,19248,10136,S,"10,9","0,3",1:24.26,twist_mux
7963,aleja,20,0,369172,24976,14984,S,"7,9","0,3",1:46.30,robot_state_pub
5766,aleja,20,0,1280912,44432,16516,S,"5,9","0,6",2:04.09,rosmaster
7956,aleja,20,0,498908,22148,12672,S,"5,0","0,3",2:11.49,ekf_localizatio
5777,aleja,20,0,348884,19324,10216,S,"1,0","0,3",0:02.47,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.66,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:05.19,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.74,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.34,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.98,roslaunch
7956,aleja,20,0,498908,22148,12672,S,"9,0","0,3",2:11.58,ekf_localizatio
8209,aleja,20,0,871268,42520,16760,S,"8,0","0,6",2:44.37,nodo_pid.py
7963,aleja,20,0,369172,24976,14984,S,"5,0","0,3",1:46.35,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"5,0","0,3",1:24.31,twist_mux
5766,aleja,20,0,1280912,44432,16516,S,"4,0","0,6",2:04.13,rosmaster
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:05.20,rostopic
5757,aleja,20,0,357720,44900,16824,S,"1,0","0,6",0:03.75,roscore
7927,aleja,20,0,357992,45016,16424,S,"1,0","0,6",0:02.99,roslaunch
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.47,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.66,roslaunch
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.34,acpid
5766,aleja,20,0,1280912,44432,16516,S,"6,0","0,6",2:04.19,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"6,0","0,3",1:46.41,robot_state_pub
8209,aleja,20,0,871268,42520,16760,S,"6,0","0,6",2:44.43,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"6,0","0,3",2:11.64,ekf_localizatio
7967,aleja,20,0,422780,19248,10136,S,"3,0","0,3",1:24.34,twist_mux
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:05.21,rostopic
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.47,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.66,roslaunch
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.75,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.34,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.99,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"14,0","0,6",2:44.57,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"9,0","0,3",2:11.73,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"7,0","0,6",2:04.26,rosmaster
7963,aleja,20,0,369172,24976,14984,R,"5,0","0,3",1:46.46,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"5,0","0,3",1:24.39,twist_mux
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.47,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.66,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:05.21,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.75,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.34,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.99,roslaunch
7963,aleja,20,0,369172,24976,14984,S,"9,0","0,3",1:46.55,robot_state_pub
8209,aleja,20,0,871268,42520,16760,S,"9,0","0,6",2:44.66,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"9,0","0,3",2:11.82,ekf_localizatio
7967,aleja,20,0,422780,19248,10136,S,"6,0","0,3",1:24.45,twist_mux
5766,aleja,20,0,1280912,44432,16516,S,"5,0","0,6",2:04.31,rosmaster
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:05.22,rostopic
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.47,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.66,roslaunch
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.75,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.34,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.99,roslaunch
7956,aleja,20,0,498908,22148,12672,S,"7,9","0,3",2:11.90,ekf_localizatio
7963,aleja,20,0,369172,24976,14984,S,"6,9","0,3",1:46.62,robot_state_pub
8209,aleja,20,0,871268,42520,16760,S,"6,9","0,6",2:44.73,nodo_pid.py
7967,aleja,20,0,422780,19248,10136,S,"5,9","0,3",1:24.51,twist_mux
5766,aleja,20,0,1280912,44432,16516,S,"5,0","0,6",2:04.36,rosmaster
5777,aleja,20,0,348884,19324,10216,S,"1,0","0,3",0:02.48,rosout
7927,aleja,20,0,357992,45016,16424,S,"1,0","0,6",0:03.00,roslaunch
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.66,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:05.22,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.75,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.34,acpid
8209,aleja,20,0,871268,42520,16760,S,"12,0","0,6",2:44.85,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"9,0","0,3",2:11.99,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"6,0","0,6",2:04.42,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"6,0","0,3",1:46.68,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"5,0","0,3",1:24.56,twist_mux
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.48,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.66,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:05.22,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.75,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.34,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:03.00,roslaunch
7956,aleja,20,0,498908,22148,12672,S,"12,0","0,3",2:12.11,ekf_localizatio
8209,aleja,20,0,871268,42520,16760,S,"9,0","0,6",2:44.94,nodo_pid.py
5766,aleja,20,0,1280912,44432,16516,S,"6,0","0,6",2:04.48,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"6,0","0,3",1:46.74,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"6,0","0,3",1:24.62,twist_mux
8182,aleja,20,0,357588,44880,16692,S,"1,0","0,6",0:02.67,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:05.23,rostopic
5757,aleja,20,0,357720,44900,16824,S,"1,0","0,6",0:03.76,roscore
7927,aleja,20,0,357992,45016,16424,S,"1,0","0,6",0:03.01,roslaunch
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.48,rosout
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.34,acpid
8209,aleja,20,0,871268,42520,16760,S,"11,0","0,6",2:45.05,nodo_pid.py
7967,aleja,20,0,422780,19248,10136,S,"8,0","0,3",1:24.70,twist_mux
7956,aleja,20,0,498908,22148,12672,S,"8,0","0,3",2:12.19,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"7,0","0,6",2:04.55,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"7,0","0,3",1:46.81,robot_state_pub
8182,aleja,20,0,357588,44880,16692,S,"1,0","0,6",0:02.68,roslaunch
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.48,rosout
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:05.23,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.76,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.34,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:03.01,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"11,9","0,6",2:45.17,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"7,9","0,3",2:12.27,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"5,9","0,6",2:04.61,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"5,9","0,3",1:46.87,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"5,9","0,3",1:24.76,twist_mux
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.48,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.68,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:05.23,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.76,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.34,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:03.01,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"8,0","0,6",2:45.25,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"8,0","0,3",2:12.35,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"7,0","0,6",2:04.68,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"6,0","0,3",1:46.93,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"5,0","0,3",1:24.81,twist_mux
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:05.24,rostopic
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.48,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.68,roslaunch
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.76,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.34,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:03.01,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"9,9","0,6",2:45.35,nodo_pid.py
7963,aleja,20,0,369172,24976,14984,R,"8,9","0,3",1:47.02,robot_state_pub
5766,aleja,20,0,1280912,44432,16516,S,"6,9","0,6",2:04.75,rosmaster
7956,aleja,20,0,498908,22148,12672,S,"5,9","0,3",2:12.41,ekf_localizatio
7967,aleja,20,0,422780,19248,10136,S,"5,0","0,3",1:24.86,twist_mux
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.48,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.68,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:05.24,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.76,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.34,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:03.01,roslaunch
7963,aleja,20,0,369172,24976,14984,S,"9,0","0,3",1:47.11,robot_state_pub
8209,aleja,20,0,871268,42520,16760,S,"9,0","0,6",2:45.44,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"8,0","0,3",2:12.49,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"6,0","0,6",2:04.81,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"5,0","0,3",1:24.91,twist_mux
7927,aleja,20,0,357992,45016,16424,S,"1,0","0,6",0:03.02,roslaunch
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.48,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.68,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:05.24,rostopic
